,,10470,10570,10670,10870,10970,11070,11470,11570,11670,11770,11870,11970,20370,20470,20570,20670,20870,20970,21070,21570,21670,21870,21970,30470,30570,30670,30870,30970,31070,31170,31670,31870,31970
732,31/01/2015 11:00,0.00689,0.01303,0.01992,0.221,0.0141,4.963,MS,MS,MS,MS,MS,MS,0.00058,0.00442,0.00976,0.01437,0.17,0.02176,0.427,MS,MS,7.119,8.173,4.358,6.039,10.011,0.18,16.744,4.249,MS,75.303,4.877,351.563
733,31/01/2015 12:00,0.00772,0.01207,0.01981,0.226,0.01546,2.978,MS,MS,MS,MS,MS,MS,0.00075,0.00708,0.00926,0.01661,0.178,0.02362,1.028,MS,MS,5.499,20.398,5.725,5.891,11.234,0.213,17.255,3.974,MS,66.025,2.235,14.606
734,31/01/2015 13:00,0.01809,0.01806,0.03628,0.226,0.01096,3.342,MS,MS,MS,MS,MS,MS,0.00085,0.00652,0.00759,0.01434,0.154,0.02561,0.911,MS,MS,5.269,87.163,7.033,5.97,12.858,0.2,17.273,6.182,MS,62.112,1.057,228.042
735,31/01/2015 14:00,0.01376,0.01945,0.03328,0.218,0.0129,3.775,MS,MS,MS,MS,MS,MS,0.00083,0.00348,0.00459,0.00838,0.147,0.02844,0.806,MS,MS,7.739,104.856,9.845,7.963,17.451,0.219,16.005,6.963,MS,60.842,1.863,185.744
736,31/01/2015 15:00,0.01329,0.01888,0.03227,0.211,0.0172,5.384,MS,MS,MS,MS,MS,MS,0.00045,0.00277,0.00424,0.00715,0.136,0.02901,0.701,MS,MS,8.073,95.849,14.443,14.362,28.505,0.292,15.212,6.387,MS,66.044,5.44,111.332
737,31/01/2015 16:00,0.00836,0.01609,0.02453,0.177,0.01973,10.364,MS,MS,MS,MS,MS,MS,0.00043,0.0028,0.00525,0.00836,0.146,0.02777,1.452,MS,MS,9.349,94.278,10.821,14.977,25.504,0.274,17.799,9.182,MS,72.328,7.155,140.14
738,31/01/2015 17:00,0.00591,0.01777,0.02374,0.196,0.01724,7.311,MS,MS,MS,MS,MS,MS,0.0003,0.00295,0.00916,0.01239,0.164,0.02324,1.837,MS,MS,8.214,100.434,6.708,16.254,22.671,0.257,16.309,6.943,MS,75.356,7.337,143.886
739,31/01/2015 18:00,0.00457,0.02178,0.02643,0.219,0.01291,5.97,MS,MS,MS,MS,MS,MS,0.00017,0.00168,0.01543,0.01739,0.213,0.01571,2.444,MS,MS,6.885,87.007,3.434,19.061,22.279,0.277,11.556,6.465,MS,83.335,5.316,156.04
740,31/01/2015 19:00,0.00526,0.02762,0.03298,0.252,0.00781,4.863,MS,MS,MS,MS,MS,MS,0.00017,0.00102,0.01853,0.01994,0.218,0.01171,3.373,MS,MS,5.893,103.283,3.814,23.566,27.222,0.312,7.468,7.688,MS,87.194,6.316,166.916
741,31/01/2015 20:00,0.00706,0.02828,0.03548,0.256,0.00634,9.576,MS,MS,MS,MS,MS,MS,0.00012,0.00105,0.01936,0.02066,0.23,0.01059,3.887,MS,MS,5.35,109.895,5.364,27.039,32.213,0.252,3.261,6.752,MS,87.772,3.052,175.975
742,31/01/2015 21:00,0.01398,0.0317,0.04587,0.274,0.00393,15.785,MS,MS,MS,MS,MS,MS,0.00005,0.00183,0.02204,0.0243,0.242,0.00802,5.693,MS,MS,4.491,117.199,3.118,29.025,31.934,0.329,1.674,7.961,MS,87.845,2.295,185.422
743,31/01/2015 22:00,0.02518,0.0336,0.05906,0.291,0.00273,16.367,MS,MS,MS,MS,MS,MS,0,0.0019,0.01945,0.02178,0.225,0.00919,7.114,MS,MS,4.745,86.215,14.734,32.928,47.421,0.369,-1.464,9.263,MS,88.31,1.921,257.758
744,31/01/2015 23:00,0.02064,0.03346,0.05436,0.33,0.00245,12.375,MS,MS,MS,MS,MS,MS,0.00002,0.00135,0.02048,0.02224,0.217,0.00672,7.771,MS,MS,1.843,108.432,17.03,30.899,47.802,0.403,-1.501,12.048,MS,88.174,3.114,286.668
745,01/02/2015 0:00,0.02257,0.02952,0.05237,0.347,0.00246,13.303,MS,MS,MS,MS,MS,MS,0.00005,0.00892,0.02756,0.03696,0.267,0.00141,11.799,MS,MS,1.557,204.03,6.265,23.941,30.098,0.23,2.005,11.423,MS,87.717,5.903,302.851
746,01/02/2015 1:00,0.0285,0.03116,0.06002,0.396,0.00119,18.15,MS,MS,MS,MS,MS,MS,0.00028,0.02365,0.03118,0.0552,0.385,0.00064,14.087,MS,MS,4.784,243.994,3.321,20.232,23.47,0.219,3.519,8.032,MS,87.568,6.919,303.746
747,01/02/2015 2:00,0.01577,0.02778,0.04379,0.29,0.00151,12.359,MS,MS,MS,MS,MS,MS,Z,Z,Z,Z,Z,Z,11.092,MS,MS,2.926,239.615,7.29,21.965,29.256,0.203,-0.365,7.683,MS,86.51,6.469,298.912
748,01/02/2015 3:00,0.03029,0.02834,0.05902,0.322,0.00058,12.297,MS,MS,MS,MS,MS,MS,0.00007,0.02668,0.02806,0.05512,0.341,0.00039,12.205,MS,MS,4.669,232.907,10.996,22.357,33.179,0.204,-1.934,7.714,MS,85.995,7.832,302.381
749,01/02/2015 4:00,0.02032,0.0238,0.04442,0.263,0.00069,9.548,MS,MS,MS,MS,MS,MS,0.00003,0.01908,0.0251,0.04455,0.274,0.00036,9.804,MS,MS,5.2,237.482,11.333,21.046,32.248,0.204,-1.934,6.983,MS,85.797,7.593,309.492
750,01/02/2015 5:00,0.0229,0.02363,0.04685,0.317,0.00062,5.947,MS,MS,MS,MS,MS,MS,0.00005,0.02128,0.02442,0.0461,0.281,0.00033,8.363,MS,MS,4.757,227.363,10.145,19.621,29.65,0.201,-2.282,7.77,MS,86.047,8.822,304.849
751,01/02/2015 6:00,0.02079,0.02276,0.04379,0.245,0.00059,2.651,MS,MS,MS,MS,MS,MS,0.0001,0.01562,0.02208,0.03817,0.253,0.00033,6.754,MS,MS,4.122,241.371,8.603,19.181,27.695,0.2,-2.334,5.9,MS,85.907,8.731,309.513
752,01/02/2015 7:00,0.02278,0.02281,0.04588,0.285,0.00049,5.256,MS,MS,MS,MS,MS,MS,0.00003,0.02492,0.02353,0.04872,0.275,0.00031,6.868,MS,MS,3.649,226.962,10.777,19.137,29.804,0.201,-2.191,5.527,MS,85.796,7.553,307.695
753,01/02/2015 8:00,0.04003,0.02399,0.06447,0.346,0.00058,5.868,MS,MS,MS,MS,MS,MS,0.00017,0.03232,0.02524,0.05775,0.312,0.00026,6.908,MS,MS,3.131,224.261,10.942,20.11,30.825,0.218,-1.92,5.255,MS,85.97,6.45,313.923
754,01/02/2015 9:00,0.04993,0.02519,0.07562,0.352,0.00098,7.844,MS,MS,MS,MS,MS,MS,0.00048,0.05328,0.02739,0.08112,0.367,0.00103,6.965,MS,MS,4.458,237.53,14.892,19.052,33.731,0.233,0.168,5.483,MS,85.571,6.811,311.505
755,01/02/2015 10:00,0.04624,0.02566,0.0724,0.574,0.00195,8.641,MS,MS,MS,MS,MS,MS,0.00022,0.04355,0.02335,0.0673,0.406,0.00413,7.203,MS,MS,4.875,242.601,17.074,14.903,31.753,0.271,5.304,5.101,MS,83.695,8.075,310.976
756,01/02/2015 11:00,0.04044,0.02617,0.06708,1.034,0.00338,7.605,MS,MS,MS,MS,MS,MS,0.00023,0.04138,0.02192,0.06367,0.447,0.00718,7.109,MS,MS,4.181,239.917,18.436,12.768,31.002,0.268,8.591,4.593,MS,81.357,8.304,308.065
757,01/02/2015 12:00,0.03616,0.02741,0.06399,0.861,0.0044,4.854,MS,MS,MS,MS,MS,MS,0.00018,0.03,0.01853,0.04875,0.372,0.00961,7.279,MS,MS,1.516,211.704,16.743,11.705,28.221,0.256,11.488,6.856,MS,75.733,7.798,313.693
758,01/02/2015 13:00,0.03874,0.02909,0.06824,0.922,0.00436,3.184,MS,MS,MS,MS,MS,MS,0.00073,0.04147,0.02497,0.06677,0.435,0.00873,10.389,MS,MS,2.32,232.944,17.718,13.57,30.987,0.283,11.615,6.834,MS,70.217,5.261,308.863
759,01/02/2015 14:00,0.06227,0.035,0.09767,0.831,0.0031,10.576,MS,MS,MS,MS,MS,MS,0.00092,0.04703,0.02799,0.07539,0.528,0.00741,13.046,MS,MS,1.31,210.759,16.526,14.719,30.906,0.287,12.401,7.333,MS,65.706,2.952,300.311
760,01/02/2015 15:00,0.04255,0.03637,0.07926,1.314,0.00392,17.906,MS,MS,MS,MS,MS,MS,0.00105,0.0658,0.03719,0.10335,0.591,0.00513,20.508,MS,MS,3.71,25.35,25.81,22.789,48.295,0.411,8.888,10.141,MS,66.45,1.983,58.013
761,01/02/2015 16:00,0.01541,0.02678,0.04232,0.962,0.00805,18.697,MS,MS,MS,MS,MS,MS,0.00082,0.03827,0.02688,0.06542,0.342,0.00443,18.074,MS,MS,6.317,45.158,8.075,13.83,21.556,0.265,16.768,13.338,MS,70.736,4.782,28.689
762,01/02/2015 17:00,0.00611,0.0224,0.02855,0.844,0.01275,11.107,MS,MS,MS,MS,MS,MS,0.00048,0.02185,0.02372,0.04592,0.259,0.00293,16.039,MS,MS,5.76,65.379,2.494,9.943,12.097,0.211,20.821,10.118,MS,73.629,4.155,24.396
763,01/02/2015 18:00,0.00618,0.02259,0.0288,0.834,0.00953,10.069,MS,MS,MS,MS,MS,MS,0.00065,0.01713,0.02568,0.04317,0.275,0.00101,14.134,MS,MS,7.017,17.795,1.798,9.871,11.224,0.204,18.45,8.148,MS,72.329,9.577,2.139
764,01/02/2015 19:00,0.0055,0.01731,0.02285,0.678,0.01037,8.114,MS,MS,MS,MS,MS,MS,0.00115,0.00332,0.018,0.0217,0.251,0.00718,10.706,MS,MS,13.26,340.424,1.671,10.729,12.063,0.209,13.969,5.593,MS,77.334,10.526,347.087
765,01/02/2015 20:00,0.007,0.01803,0.02504,0.304,0.00748,8.342,MS,MS,MS,MS,MS,MS,0.00175,0.0032,0.01867,0.02214,0.25,0.00503,11.877,MS,MS,10.646,327.014,1.541,10.065,11.327,0.203,12.222,6.312,MS,79.971,9.032,359.52
766,01/02/2015 21:00,0.00657,0.01853,0.02509,0.741,0.00707,10.675,MS,MS,MS,MS,MS,MS,0.00118,0.00492,0.02156,0.02679,0.266,0.00276,13.493,MS,MS,10.92,329.291,2.273,13.809,15.776,0.225,7.998,10.383,MS,84.106,8.475,349.216
767,01/02/2015 22:00,0.0063,0.01951,0.0258,0.769,0.00677,10.804,MS,MS,MS,MS,MS,MS,0.00178,0.00698,0.02288,0.03012,0.269,0.00211,13.877,MS,MS,11.655,318.562,2.542,15.701,17.905,0.251,6.618,14.791,MS,83.576,8.242,344.192
768,01/02/2015 23:00,0.00492,0.01914,0.02405,0.251,0.00727,8.647,MS,MS,MS,MS,MS,MS,0.00183,0.00883,0.02247,0.03184,0.26,0.00329,14.646,MS,MS,11.516,330.856,2.075,15.002,16.657,0.238,7.808,11.567,MS,81.578,7.149,358.233
769,02/02/2015 0:00,0.00411,0.01779,0.02188,0.232,0.00988,11.36,MS,MS,MS,MS,MS,MS,0.00168,0.0042,0.02054,0.0251,0.245,0.00523,15.188,MS,MS,11.012,342.273,1.983,13.397,14.979,0.219,10.984,12.758,MS,82.645,6.869,350.437
770,02/02/2015 1:00,0.00378,0.01722,0.02099,0.219,0.00994,12.299,MS,MS,MS,MS,MS,MS,0.00177,0.00317,0.02012,0.02364,0.235,0.00569,14.007,MS,MS,11.025,335.758,1.622,12.37,13.669,0.205,11.509,12.208,MS,81.61,8.14,357.561
771,02/02/2015 2:00,0.0035,0.01604,0.01951,0.202,0.0107,14.542,MS,MS,MS,MS,MS,MS,Z,Z,Z,Z,Z,Z,12.049,MS,MS,9.501,344.357,1.705,11.601,13.009,0.201,11.677,11.238,MS,82.098,6.84,357.568
772,02/02/2015 3:00,0.00521,0.01798,0.02316,0.207,0.00895,13.393,MS,MS,MS,MS,MS,MS,0.00379,0.0019,0.01757,0.01972,0.207,0.00735,10.814,MS,MS,8.747,353.36,1.567,11.799,12.894,0.204,11.17,11.893,MS,81.568,6.197,17.291
773,02/02/2015 4:00,0.01107,0.0282,0.03927,0.242,0.00409,11.167,MS,MS,MS,MS,MS,MS,0.00599,0.00552,0.02288,0.0288,0.223,0.00327,12.428,MS,MS,7.667,3.212,2.949,21.572,24.083,0.219,5.688,10.896,MS,81.665,4.345,35.446
774,02/02/2015 5:00,0.00682,0.02513,0.03193,0.942,0.00374,10.781,MS,MS,MS,MS,MS,MS,0.00416,0.00425,0.01737,0.02185,0.21,0.00708,10.028,MS,MS,7.872,27.037,2.949,20.933,23.488,0.229,3.942,9.005,MS,81.878,3.373,63.186
775,02/02/2015 6:00,0.01293,0.027,0.03996,0.571,0.00221,10.166,MS,MS,MS,MS,MS,MS,0.00274,0.00545,0.01968,0.0255,0.216,0.005,11.928,MS,MS,7.109,49.26,2.044,19.518,21.076,0.232,3.578,12.571,MS,83.322,3.444,81.668
776,02/02/2015 7:00,0.01581,0.02767,0.04356,0.258,0.00206,9.322,MS,MS,MS,MS,MS,MS,0.00219,0.00418,0.0193,0.02385,0.233,0.00457,14.136,MS,MS,6.596,77.549,4.252,25.655,29.511,0.277,-0.696,13.704,MS,84.579,4.452,126.031
777,02/02/2015 8:00,0.0221,0.0307,0.05293,0.303,0.0008,17.849,MS,MS,MS,MS,MS,MS,0.00157,0.00287,0.01562,0.01873,0.209,0.00758,14.871,MS,MS,10.875,117.224,9.539,28.697,37.737,0.324,-2.194,14.539,MS,87.035,8.602,142.867
778,02/02/2015 9:00,0.01591,0.02599,0.04197,0.297,0.00283,16.614,MS,MS,MS,MS,MS,MS,0.00216,0.0034,0.01352,0.01715,0.198,0.00932,11.538,MS,MS,12.442,117.153,11.124,25.732,36.395,0.348,-0.075,15.34,MS,87.451,7.623,131.956
779,02/02/2015 10:00,0.02794,0.02634,0.05446,0.29,0.0039,16.878,MS,MS,MS,MS,MS,MS,0.00307,0.00723,0.01275,0.02032,0.199,0.00997,16.903,MS,MS,12.731,96.24,17.901,23.486,40.854,0.316,2.556,17.707,MS,85.959,7.671,118.945
780,02/02/2015 11:00,C,C,C,C,0.00585,15.772,MS,MS,MS,MS,MS,MS,0.00404,0.0089,0.01152,0.0207,0.199,0.01112,17.316,MS,MS,13.716,115.745,16.299,20.288,35.963,0.285,5.124,16.57,MS,84.363,7.775,137.427
781,02/02/2015 12:00,C,C,C,C,0.00538,19.258,MS,MS,MS,MS,MS,MS,0.0033,0.00865,0.01032,0.01928,0.21,0.0125,15.958,MS,MS,10.68,100.753,22.731,18.762,40.905,0.275,6.611,16.145,MS,81.263,6.609,135.246
782,02/02/2015 13:00,C,C,C,C,0.00672,21.888,MS,MS,MS,MS,MS,MS,0.00241,0.0052,0.00702,0.01242,0.176,0.01617,11.67,MS,MS,11.567,109.527,18.265,17.365,35.009,0.284,7.107,20.205,MS,80.467,5.955,137.947
783,02/02/2015 14:00,C,C,C,C,0.00888,18.284,MS,MS,MS,MS,MS,MS,0.00234,0.00442,0.00627,0.01092,0.177,0.01765,11.39,MS,MS,9.049,92.748,14.821,14.672,28.979,0.275,9.503,21.931,MS,79.394,5.702,137.79
784,02/02/2015 15:00,C,C,C,C,0.00481,18.335,MS,MS,MS,MS,MS,MS,0.00198,0.00888,0.01065,0.01988,0.198,0.01368,12.972,MS,MS,9.178,46.559,13.295,15.286,28.028,0.279,9.963,18.101,MS,76.268,3.99,71.08
785,02/02/2015 16:00,C,C,C,0.201,C,19.276,MS,MS,MS,MS,MS,MS,0.0017,0.01147,0.01233,0.0241,0.249,0.01233,15.886,MS,MS,11.288,24.007,10.675,12.565,22.628,0.266,11.303,17.622,MS,74.109,7.412,39.533
786,02/02/2015 17:00,C,C,C,0.265,C,21.038,MS,MS,MS,MS,MS,MS,0.00118,0.00907,0.0135,0.02298,0.259,0.01132,12.382,MS,MS,13.295,17.759,7.203,13.94,20.486,0.259,9.512,15.069,MS,80.88,7.599,27.441
787,02/02/2015 18:00,0.01769,0.02506,0.04285,0.24,C,18.427,MS,MS,MS,MS,MS,MS,0.00119,0.00553,0.01577,0.0216,0.311,0.00897,11.646,MS,MS,11.232,6.04,5.011,16.367,20.744,0.265,7.62,15.182,MS,83.876,7.277,21.278
788,02/02/2015 19:00,0.01321,0.0229,0.03617,0.197,0.00621,19.45,MS,MS,MS,MS,MS,MS,0.00114,0.0043,0.01835,0.02297,0.241,0.00645,11.65,MS,MS,8.88,5.992,5.182,17.015,21.646,0.25,6.798,16.784,MS,81.957,6.556,8.043
789,02/02/2015 20:00,0.00809,0.02157,0.02968,0.155,0.00695,16.175,MS,MS,MS,MS,MS,MS,0.00217,0.00647,0.02295,0.02972,0.258,0.0034,18.108,MS,MS,11.405,325.088,2.658,16.441,18.481,0.235,7.285,20.03,MS,80.274,7.355,352.352
790,02/02/2015 21:00,0.00991,0.01956,0.02949,0.188,0.00872,18.25,MS,MS,MS,MS,MS,MS,0.00221,0.00425,0.02177,0.0263,0.247,0.00428,20.011,MS,MS,10.614,315.688,2.621,15.264,17.277,0.225,9.377,20.126,MS,80.458,6.93,344.024
791,02/02/2015 22:00,0.00625,0.01896,0.02519,0.206,0.01006,18.022,MS,MS,MS,MS,MS,MS,0.00192,0.00292,0.0193,0.02247,0.227,0.0071,16.989,MS,MS,10.9,321.559,2.342,15.754,17.448,0.231,9.315,16.641,MS,78.929,7.556,340.577
792,02/02/2015 23:00,0.00737,0.01898,0.02634,0.209,0.01029,18.763,MS,MS,MS,MS,MS,MS,0.00153,0.00282,0.01752,0.02067,0.211,0.00922,13.13,MS,MS,11.203,320.367,2.247,13.776,15.389,0.21,11.626,13.553,MS,76.965,7.811,340.745
793,03/02/2015 0:00,0.00559,0.01859,0.02416,0.201,0.01154,15.505,MS,MS,MS,MS,MS,MS,0.0014,0.00293,0.01995,0.0232,0.209,0.00783,11.306,MS,MS,8.913,318.792,1.991,13.211,14.451,0.2,12.851,11.761,MS,76.991,6.631,344.694
794,03/02/2015 1:00,0.00534,0.01815,0.02347,0.243,0.01248,14.624,MS,MS,MS,MS,MS,MS,0.00126,0.0025,0.01983,0.02248,0.205,0.0085,11.058,MS,MS,9.346,319.247,1.732,12.331,13.424,0.199,13.556,13.102,MS,77.212,6.708,342.993
795,03/02/2015 2:00,0.00466,0.01879,0.02343,0.299,0.01185,15.723,MS,MS,MS,MS,MS,MS,Z,Z,Z,Z,Z,Z,10.281,MS,MS,8.889,320.288,2.026,13.736,14.985,0.201,11.944,12.158,MS,78.545,5.565,326.533
796,03/02/2015 3:00,0.0051,0.01913,0.0242,0.31,0.01104,13.265,MS,MS,MS,MS,MS,MS,0.00117,0.00497,0.02368,0.02897,0.218,0.00484,10.349,MS,MS,6.175,328.277,3.457,19.258,22.04,0.248,6.315,12.209,MS,82.513,3.577,323.888
797,03/02/2015 4:00,0.00484,0.01885,0.02366,0.318,0.01098,10.619,MS,MS,MS,MS,MS,MS,0.0013,0.00762,0.02582,0.03375,0.229,0.00347,10.134,MS,MS,6.324,332.345,4.798,24.548,28.657,0.269,2.72,11.71,MS,85.313,2.256,345.094
798,03/02/2015 5:00,0.00747,0.0215,0.029,0.273,0.00917,14.285,MS,MS,MS,MS,MS,MS,0.00149,0.01372,0.02805,0.04215,0.243,0.00199,11.427,MS,MS,5.932,329.778,18.65,30.338,48.339,0.353,-2.489,11.709,MS,86.315,1.951,333.73
799,03/02/2015 6:00,0.01124,0.02479,0.03609,0.324,0.00605,12.249,MS,MS,MS,MS,MS,MS,0.00178,0.01988,0.02922,0.04955,0.304,0.0007,12.292,MS,MS,7.83,350.264,22.449,30.846,52.582,0.361,-1.807,14.421,MS,85.991,4.137,352.456
800,03/02/2015 7:00,0.01294,0.02506,0.03806,0.298,0.0053,13.193,MS,MS,MS,MS,MS,MS,0.00161,0.02603,0.03063,0.05697,0.338,0.00059,16.376,MS,MS,8.351,328.853,12.501,26.681,38.495,0.313,-1.036,15.29,MS,85.512,4.098,302.893
801,03/02/2015 8:00,0.0255,0.03035,0.05604,0.441,0.00244,13.98,MS,MS,MS,MS,MS,MS,0.00151,0.03877,0.03155,0.07051,0.37,0.00027,17.576,MS,MS,8.845,314.764,8.999,23.422,31.797,0.294,0.515,16.866,MS,86.046,6.479,298.296
802,03/02/2015 9:00,0.02594,0.03063,0.05675,0.445,0.00317,15.977,MS,MS,MS,MS,MS,MS,0.00201,0.04388,0.03017,0.07435,0.452,0.00117,17.301,MS,MS,6.254,246.325,9.997,21.31,30.662,0.321,3.024,17.291,MS,85.191,6.835,299.914
803,03/02/2015 10:00,0.02431,0.02816,0.05265,0.427,0.00561,23.828,MS,MS,MS,MS,MS,MS,0.00196,0.02917,0.02233,0.05171,0.41,0.00567,15.964,MS,MS,7.295,242.924,C,C,C,0.34,6.969,15.184,MS,83.346,6.93,301.7
804,03/02/2015 11:00,0.02289,0.0273,0.05036,0.394,0.00904,13.933,MS,MS,MS,MS,MS,MS,0.00269,0.02332,0.01808,0.0416,0.312,0.01066,14.005,MS,MS,5.806,242.687,C,C,C,0.294,12.991,11.966,MS,76.86,8.215,299.86
805,03/02/2015 12:00,0.02206,0.02886,0.05108,0.357,0.01218,11.48,MS,MS,MS,MS,MS,MS,0.00313,0.02168,0.01825,0.04025,0.3,0.01568,11.166,MS,MS,3.915,244.288,C,C,C,0.233,20.096,10.085,MS,65.931,5.865,281.193
806,03/02/2015 13:00,0.01373,0.0225,0.03631,0.289,0.01801,16.11,MS,MS,MS,MS,MS,MS,0.00301,0.0173,0.01808,0.03564,0.261,0.02219,7.557,MS,MS,3.575,288.499,C,C,C,0.202,25.776,8.657,MS,59.017,5.656,276.177
807,03/02/2015 14:00,0.01012,0.0227,0.03286,0.255,0.02161,14.294,MS,MS,MS,MS,MS,MS,0.00311,0.01763,0.01915,0.03691,0.282,0.02203,8.354,MS,MS,2.073,71.994,C,C,C,0.199,C,8.805,MS,60.837,5.377,263.507
808,03/02/2015 15:00,0.01213,0.02236,0.03457,0.259,0.01918,12.111,MS,MS,MS,MS,MS,MS,0.00264,0.00995,0.01375,0.02387,0.217,0.02592,5.237,MS,MS,8.787,112.132,C,C,C,0.2,C,6.512,MS,52.863,3.952,268.495
809,03/02/2015 16:00,0.01824,0.02414,0.04245,0.278,0.0187,7.881,MS,MS,MS,MS,MS,MS,0.00205,0.0061,0.01182,0.018,0.194,0.02757,4.274,MS,MS,8.838,121.592,C,C,C,0.228,C,6.956,MS,51.449,2.841,274.375
810,03/02/2015 17:00,0.01211,0.02329,0.03549,0.365,0.01613,8.013,MS,MS,MS,MS,MS,MS,0.00209,0.01133,0.02307,0.03462,0.259,0.01611,6.182,MS,MS,5.883,107.402,C,C,C,0.247,C,10.075,MS,53.768,3.784,261.251
811,03/02/2015 18:00,0.0152,0.02488,0.04017,0.332,0.01319,11.44,MS,MS,MS,MS,MS,MS,0.00105,0.01287,0.03405,0.04706,0.426,0.00505,8.019,MS,MS,4.197,122.222,6.015,25.145,30.674,0.376,9.267,11.948,MS,64.309,2.607,245.12
812,03/02/2015 19:00,0.02408,0.04495,0.06911,0.506,0.00113,16.941,MS,MS,MS,MS,MS,MS,0.00087,0.01678,0.03777,0.0546,0.415,0.00076,10.948,MS,MS,3.206,113.614,17.996,37.028,54.578,0.617,0.341,12.395,MS,74.726,1.448,131.232
813,03/02/2015 20:00,0.03074,0.04429,0.07521,0.54,0.00126,15.874,MS,MS,MS,MS,MS,MS,0.00101,0.02022,0.03727,0.05765,0.442,0.00122,14.612,MS,MS,4.824,184.752,20.695,43.221,63.491,0.493,-1.139,15.921,MS,80.966,2.923,174.722
814,03/02/2015 21:00,0.01545,0.03827,0.0538,0.355,0.00333,24.328,MS,MS,MS,MS,MS,MS,0.00129,0.01118,0.03407,0.04532,0.344,0.00157,13.639,MS,MS,2.607,176.838,45.313,44.075,89.014,0.702,-1.092,15.843,MS,83.036,0.767,122.541
815,03/02/2015 22:00,0.01752,0.03755,0.05516,0.366,0.00294,17.45,MS,MS,MS,MS,MS,MS,0.0008,0.02952,0.03523,0.06485,0.465,0.00085,18.26,MS,MS,3.015,131.35,76.858,48.196,124.649,0.807,-1.098,16.872,MS,86.51,1.291,336.971
816,03/02/2015 23:00,0.01139,0.03296,0.04445,0.305,0.00503,14.776,MS,MS,MS,MS,MS,MS,0.00057,0.03495,0.03467,0.06966,0.44,0.00089,19.271,MS,MS,1.921,137.505,100.212,46.945,146.772,1.099,-0.86,19.384,MS,86.107,0.949,154.124
817,04/02/2015 0:00,0.008,0.02793,0.03597,0.259,0.00799,18.313,MS,MS,MS,MS,MS,MS,0.00036,0.04203,0.03358,0.07581,0.431,0.00093,20.958,MS,MS,2.011,104.521,112.405,47.215,159.178,1.58,-0.721,21.262,MS,85.77,0.603,173.544
818,04/02/2015 1:00,0.00682,0.02682,0.03367,0.251,0.00905,14.469,MS,MS,MS,MS,MS,MS,0.00037,0.03065,0.03085,0.06164,0.385,0.00097,22.948,MS,MS,2.267,129.407,47.458,37.705,84.773,0.576,1.624,21.396,MS,83.616,3.873,158.826
819,04/02/2015 2:00,0.00689,0.02878,0.03571,0.226,0.01008,14.522,MS,MS,MS,MS,MS,MS,Z,Z,Z,Z,Z,Z,24.359,MS,MS,3.526,102.714,3.59,27.375,30.527,0.248,7.797,15.491,MS,76.96,5.195,165.677
820,04/02/2015 3:00,0.00476,0.02682,0.0316,0.2,0.01253,13.414,MS,MS,MS,MS,MS,MS,0.00005,0.008,0.02435,0.03248,0.289,0.00193,25.916,MS,MS,4.553,114.346,10.433,32.376,42.481,0.319,1.833,13.944,MS,79.474,2.979,195.781
821,04/02/2015 4:00,0.00546,0.02775,0.03323,0.2,0.01256,9.725,MS,MS,MS,MS,MS,MS,0.00005,0.0053,0.02305,0.02855,0.253,0.00625,21.299,MS,MS,4.838,99.745,7.289,27.636,34.599,0.264,-0.423,14.851,MS,83.796,4.229,298.592
822,04/02/2015 5:00,0.0234,0.0352,0.0587,0.28,0.00219,9.717,MS,MS,MS,MS,MS,MS,0.00027,0.00742,0.02418,0.03196,0.237,0.00813,17.398,MS,MS,3.779,101.019,4.443,23.768,27.86,0.26,1.123,14.603,MS,83.648,6.714,295.41
823,04/02/2015 6:00,0.03307,0.03325,0.06655,0.449,0.00152,12.869,MS,MS,MS,MS,MS,MS,0.00018,0.00958,0.02748,0.03733,0.249,0.0033,18.208,MS,MS,1.815,252.766,4.579,22.185,26.511,0.271,1.945,13.597,MS,83.188,9.105,302.849
824,04/02/2015 7:00,0.02644,0.02947,0.0561,0.389,0.00195,17.479,MS,MS,MS,MS,MS,MS,0.0001,0.01507,0.02945,0.04471,0.328,0.00138,16.786,MS,MS,5.34,240.48,9.368,23.323,32.43,0.33,-0.823,14.155,MS,83.541,10.064,313.37
825,04/02/2015 8:00,0.02592,0.02876,0.05487,0.414,0.00176,17.166,MS,MS,MS,MS,MS,MS,0.00027,0.03533,0.03348,0.06916,0.493,0.00073,15.924,MS,MS,7.849,225.82,7.743,22.574,30.104,0.345,-0.067,16.204,MS,83.211,12.154,308.644
826,04/02/2015 9:00,0.03113,0.03059,0.06195,0.441,0.00252,17.653,MS,MS,MS,MS,MS,MS,0.00038,0.03382,0.02927,0.06355,0.497,0.00308,15.664,MS,MS,11.4,249.334,11.497,21.087,32.309,0.382,3.589,15.833,MS,81.726,13.528,315.303
827,04/02/2015 10:00,0.03686,0.03244,0.06958,0.575,0.00473,14.903,MS,MS,MS,MS,MS,MS,0.0011,0.05508,0.03053,0.08588,0.623,0.0058,15.695,MS,MS,7.799,251.153,C,C,C,C,9.283,12.833,MS,73.878,10.604,310.605
828,04/02/2015 11:00,0.033,0.03358,0.06684,0.524,0.00691,14.204,MS,MS,MS,MS,MS,MS,0.00103,0.03493,0.02413,0.05946,0.44,0.01266,10.063,MS,MS,7.688,239.767,C,C,C,C,14.512,10.902,MS,65.527,9.903,304.498
